altitude_km,orbital_inclination,eccentricity,in_eclipse,velocity_kms,temperature_c,battery_pct,solar_flux,signal_snr_db,is_anomaly
386.8435181356472,51.826181230402334,0.00013042602183722365,1,7.680063701523541,-134.06556447132215,57.712994194593826,166.5000754011187,18.58118741098537,0
411.88900763273756,51.43644387086565,0.00010090661134526089,0,7.665871456538931,99.95738983490638,81.59289093841096,146.98720420198822,12.279631139637688,0
403.3790126350042,51.452345118673335,9.582738269162542e-05,1,7.670684890575105,-101.33730073209648,54.906590344244314,96.98891967160932,15.898411467955661,0
399.8769359963285,51.52406319953681,0.00019981072621473573,1,7.672668374686848,-4.941215201170035,5.194027177683868,165.82424917386382,26.070785179472267,1
415.3401154660904,51.5310471958321,0.00014706613883822952,0,7.663922017454464,75.1588743909311,84.61574889052066,133.72988983871514,17.66150249034509,0
420.3719942699514,51.522473955330156,5.359374883346831e-05,0,7.661082306078601,102.84050886838253,89.66232275845377,148.27165471987507,18.385600005530005,0
419.1753614293944,51.58057658204565,0.00013198683701145486,0,7.661757332740798,-22.694049540369434,5.502273535025647,119.26428417099208,21.86374002302656,1
397.92938972132833,51.55531651992781,5.4157749773047817e-05,1,7.673772079657841,-139.81118831697358,61.82038615447247,183.8358336966429,19.328209591174176,0
404.28945148978545,51.46463874071047,5.6262621797559924e-05,0,7.670169493834962,98.132422827409,94.31672563439237,154.60465928685323,16.137545731487318,0
411.9751611768428,51.4973191759136,0.00010802031948210796,0,7.665822772585645,128.73633665876946,100.0,154.96739954208775,16.564307592629653,0
419.7065415254683,51.75463388322096,0.00015868586982226515,0,7.6614576693287235,94.38532809427666,99.5433540699214,70.0,24.832415345507574,0
402.2499091458565,51.56425517532654,2.5636810108509094e-05,0,7.671324217063307,98.0566159926451,84.52804120056489,210.3078711601852,20.0864738446047,0
405.7720922800342,51.5591369108374,7.481053174218718e-05,1,7.669330397575118,-136.68983780656038,41.09552556952165,158.30778719568,18.290492235548346,0
394.7239803119277,51.447956285417256,0.00015879170308183166,0,7.675589672910315,119.07895473407615,75.48646354094505,216.6466465172661,13.150927801383965,0
393.645520511032,51.55367832726959,5.295848445287624e-05,1,7.6762014924792075,-117.32492872625511,60.45236893813213,182.1566519523427,9.230709845863357,0
417.75030986873037,51.69609024295676,0.00010157008211468821,0,7.662561444383289,55.92288626401458,85.31684815740627,145.79483500521914,15.981500001454323,0
424.2748803428499,51.659555147846945,8.44670338130538e-05,0,7.658881907527294,116.60198100717918,82.25068800636382,127.88873310672732,23.047679364099835,0
407.135878541036,51.68110992979736,0.00016382686692355958,0,7.668558809797771,87.79287152420407,97.22962157813332,127.33677165407371,16.619255039038528,0
420.0423947747043,51.47964029239237,0.00011594222045946138,0,7.66126821702398,112.18579626889311,82.88970338894606,166.6251652104589,15.109204145327713,0
412.3396323005716,51.47803823165962,8.50641262901493e-05,1,7.665616826199134,-144.12948204342422,54.083058211584635,189.06338505902292,26.94597209238733,0
400.2585629447385,51.713343572217404,5.816991455738411e-05,1,7.672452156516422,-122.44849767128844,62.03734089301108,131.60291712893772,16.388878706960337,0
412.336747266101,51.68262741398678,0.0002052535788322319,0,7.665618456338345,47.923865373720744,67.27296609096642,123.19013269987285,22.93593567482928,0
426.45643879759166,51.57415372381843,9.621206111353182e-05,0,7.657652797820993,113.32504444570438,93.9543800997292,70.0,30.055711787004814,0
407.5700875306806,51.68530402684491,8.86855908677931e-05,1,7.66831319675148,-118.19724086695322,69.11914394087809,189.46793190909162,18.991398326436187,0
426.77572386976806,51.47970036277462,0.00012496814475210618,0,7.657472959368257,84.18134457228567,100.0,91.9108735059998,13.15452893363646,0
376.56305875092306,51.47555318922026,0.00013594332629208655,0,7.6859120746124,107.99544272379538,82.9695424848894,117.29000913434332,16.211192806404096,0
417.86283005250266,51.438253884748526,2.999569416916113e-05,0,7.66249794358676,58.25106174761295,82.75358264211904,105.3041948342838,11.953453120054942,0
409.0445648188581,51.63614704330037,9.049993546956944e-05,0,7.667479325503683,95.64621708862163,90.76089358439955,132.4485628485371,19.68304341584898,0
404.4119117944096,51.62167178744381,4.6382938948606126e-05,1,7.670100177345482,-128.06891624236977,69.28348019641199,107.56479078831174,9.681374875992462,0
409.10112931842605,51.547758347981905,7.17728857200853e-05,0,7.667447341612345,39.45521428116684,91.08055289281957,75.7261431229519,25.721631318673246,0
384.14917302478926,51.52196073903885,0.0001636744992350699,1,7.681595176151297,-118.79751411291805,74.61910234354016,158.3839332175751,16.151906327062505,0
405.36393734594986,51.84145486038629,0.00015767112778960349,0,7.669561364206889,108.0338882609365,86.26576733326918,158.5791083112964,25.595737569484147,0
412.28535085814093,51.57408690064116,0.00012944050795142973,0,7.6656474971708315,102.98157081448215,93.06050701995858,175.9710737574867,20.844763399341005,0
425.7347285368982,51.7388067014534,2.9738267895389783e-05,0,7.658059350387414,77.64921198292602,85.75344461215798,107.13931385477699,22.021876375454465,0
401.78075738071624,51.585365156555056,0.00010933511030271401,0,7.671589909479936,47.352640584005044,97.26156214757368,160.08349463579262,18.636080401769714,0
398.29807676528173,51.549928729221136,7.121999016010233e-05,1,7.6735631023875195,-121.78072996868191,71.39775515776415,220.5555167020284,15.327450009679183,0
401.97891547698555,51.74166595098064,0.00014959566036286577,1,7.671477684210224,-121.43764465719003,61.1273158596601,103.84617984742462,18.090190032246834,0
418.98482541242487,51.6789964120416,7.183130200060829e-05,0,7.661864831543932,104.97981944603892,96.8908040135956,169.16618729004844,13.273587717585198,0
411.9450133159162,51.59758909770024,5.8598512897869165e-05,1,7.665839808541382,-111.85704186460849,63.06249665767069,140.7951655871646,22.536951958242142,0
401.6428775547955,51.71337141117526,0.00011803352569957828,0,7.671667999534061,72.9090283942263,84.63289156241245,70.0,4.178415927013727,1
414.15920919736027,51.852030651617525,0.00016067519750944835,1,7.6645889126238504,-131.40638260895875,58.0598105417421,169.81893356476468,2.85330956768541,1
409.16493059217646,51.526764663347784,0.00015339689474637555,0,7.667411266231977,76.86641385276185,99.45570992339631,210.50871103758325,17.073073472850393,0
419.6237398863947,51.647173664674526,0.00016496340495115595,0,7.661504379273434,91.89632207043887,93.48468480867024,100.71446276785794,14.512705865555084,0
399.57536287347176,51.559078983625824,0.00016542295111229887,0,7.6728392497360876,103.64820294644755,90.37267854308902,172.82981650896465,21.892934226293164,0
404.06805424082677,51.50654589792317,0.00018163353539787886,0,7.670294816602087,64.5087055902006,94.11055501732493,180.93874580378122,14.627120615266668,0
403.2947021624141,51.50377332138839,0.00010903126204463116,0,7.670732623740287,35.0631958513348,92.78123745887906,206.6647147668192,14.932979576884875,0
390.43782062241456,51.759233314601865,7.776853059592785e-05,0,7.678022113452807,114.22310238170571,86.33108800313458,136.2004309658782,15.281201215250759,0
411.5534433247749,51.417523939269365,5.8724919377438406e-05,0,7.666061087262484,83.00338432697367,93.19938236959082,129.86726817229658,10.787787112240304,0
411.13266326615866,51.650785935846685,0.00015973450932120774,1,7.666298894141411,-120.47054259352117,39.92255785947279,163.56103294233196,14.158174694088864,0
408.06136147970955,51.51747569223798,9.137419579802961e-05,1,7.668035333006006,-144.367381807219,60.898809271531235,70.0,22.011801245680395,0
405.1849543994982,51.7772494951568,5.450562792363295e-05,1,7.669662653622373,-140.47779867225194,31.011150398702604,138.69634371232092,23.518377994943233,0
391.01555109539504,51.57269233510657,0.00012613092343500708,0,7.677694110502775,91.05812606051205,91.40122215981486,136.1928631781054,17.173423730480927,0
402.9522561268157,51.56359923267178,2.7630440885168344e-05,0,7.670926511937318,85.65616335821493,82.16062941448732,248.16493820719066,22.540802481900915,0
403.8874258016788,51.75695093044943,4.5996686462661696e-05,0,7.670397066577539,90.16720858443018,83.41770513359216,145.84853190156508,19.317264518471283,0
398.37267276934057,51.687680008231226,0.00011086612272023083,1,7.6735208223455595,-125.17265203976076,57.54585432149293,189.36534956676394,15.004314882159289,0
406.06457146000787,51.65542269843627,0.0001441013497417824,1,7.669164902348964,-126.92563068383053,59.690852918176574,204.41139962734545,22.214883557666123,0
412.8486102817745,51.68058119555058,8.345369633665227e-05,1,7.665329253201375,-107.49169966192986,53.02945957533997,70.0,25.73071377994112,0
430.63423081452635,51.49167264112343,8.837467672841108e-05,0,7.6553006428974015,94.8731385511808,93.374390410018,104.00512566981945,18.413802567973217,0
410.09493375398205,51.67417132055382,0.00013933213368527112,1,7.666885469049146,-131.01158719906007,61.356519276066564,179.35271506124786,19.30504559439233,0
411.0906046886732,51.5800945785825,0.00014145170547673618,0,7.666322665065819,77.63447859388096,73.69901626782176,88.26344131567794,19.90134794421662,0
407.106649010806,51.63609246991623,0.0,0,7.668575344513253,100.09057545290726,90.66109255378583,116.70890112974675,17.839162729486084,0
384.9747454164115,51.64845529262613,0.00017415650404800377,1,7.68112582073706,-139.7095900199311,57.361966912099305,246.0831257520814,14.154308933948407,0
407.6818334946094,51.488949091679274,8.364492300539926e-05,0,7.668249990762289,102.43120243277698,77.23940368005557,146.86695279310769,22.43798890163829,0
408.7227625192923,51.659382259584085,6.267247520619034e-05,1,7.66766129335744,-94.90667094838734,42.255736377336234,102.4635646229583,16.503881452109592,0
437.5589053498234,51.58136427100286,7.658031412278166e-05,0,7.651406724107177,116.27830049821053,74.69781686198306,76.60325213431852,25.855989852674718,0
405.69166842262655,51.476007855402315,3.1768069256694914e-05,0,7.669375906160614,97.10814985113403,91.49964442524875,137.91284852272702,19.098855085408623,0
411.61856810800333,51.5853434193471,0.00022735704400988582,0,7.6660242835000485,80.39437573820966,91.06104878123661,197.37128848203153,16.147272408456665,0
407.58345876353707,51.60200251141152,3.474031240266501e-05,1,7.6683056336040645,-122.91895709252822,50.843538452433656,145.94689785400482,23.026214285609402,0
393.9758635485656,51.6593631891268,2.5066512809143247e-05,0,7.6760140704746025,57.399691238843545,91.13149189694137,183.9230741910433,17.860389552591066,0
421.71387377418023,51.361170896219264,8.69199431974427e-05,1,7.660325557209463,166.57561163087172,42.479961611731554,148.1989425208638,18.614899928697618,1
417.0231963922413,51.63881362298767,3.1006956414160835e-05,0,7.6629718291400355,100.81169319066349,89.16648450948486,190.41105455730315,17.11869446187027,0
417.49238336451657,51.54881399431646,0.00010610084580280609,0,7.662707011233958,96.69101600244974,92.5329707376156,170.75227021360502,15.509185966412746,0
397.0873505424631,51.68098734464105,0.00018208600985479588,1,7.6742494239532855,-127.4275781830323,55.10631028168725,149.68387449085526,21.16526765928127,0
424.83353173123317,51.599813385371576,0.00010826048279280768,1,7.658567101924255,-99.96779336721406,66.56745365604228,94.4134336110242,20.253229446993547,0
391.17778724649264,51.566661849564504,0.0001169415916253615,0,7.677602009477626,75.96219944756947,100.0,76.63179225906003,17.15457524655999,0
415.04228512560326,51.58224996037237,8.54521229108863e-05,1,7.664090195264451,-105.59506352117005,41.306762773588346,203.0985224531607,16.08047664134276,0
434.28546750971975,51.63334097421911,4.7950238442196726e-05,1,7.65324671988887,-112.91404649524081,71.79229121760771,128.98839884361402,14.589754102989403,0
396.11356409843177,51.69079094076714,8.538471959351979e-05,1,7.674801565657573,-107.88078452193542,65.36834371918063,160.42387712767606,18.107280012118306,0
401.20442724476675,51.5108888702325,0.00015273062025804253,0,7.671916337487229,80.26849035778285,100.0,207.2859381616326,13.895400530855458,0
409.1958163810517,51.56563401405677,0.0001678758595548051,0,7.6673938025538115,74.44843176149206,96.68048915726251,168.31730092144085,16.539967509228607,0
401.9582921506056,51.74693460508187,0.0001020805581928409,1,7.671489363838301,-112.24405870538875,46.4430736404195,110.5913343917121,10.653076898148651,0
389.3920388272064,51.5638888306713,0.00014387489760030647,1,7.678615956620493,-131.48940111461025,42.473208744339644,133.1952203608449,17.411565347106745,0
408.82275569767233,51.63672497308153,6.126035071252252e-05,0,7.667604749353408,104.88973437353856,86.95087244758642,153.99268311843355,14.635835224815747,0
395.25235543528674,51.476580806231375,6.923986529476696e-05,0,7.6752899745244605,58.443810640461635,81.71093042846947,155.03071038009264,9.389843766963528,0
413.6831091676222,51.42854927088366,1.9999770912253613e-05,1,7.6648578306363575,-128.26894344982958,59.98267681727422,70.0,12.768844643101357,0
396.9669091891944,51.49597951349521,0.00015545642171487222,1,7.674317708335156,-89.81633297812364,68.93928527858891,151.46582048911966,18.49052791159237,0
426.59921286021046,51.531010794398235,7.120083684728713e-05,0,7.657572378256175,113.35039727903558,86.78464601900039,116.2524685640443,14.151685200411652,0
398.60096049196517,51.70399111640476,3.360113259533138e-05,0,7.673391436184393,118.66682338561529,76.38598678632367,117.12796992174492,17.794369495977538,0
404.1352618055319,51.71495262626874,0.00012507271988065373,1,7.670256772851395,-129.52045344168235,47.81580989942532,237.63182574015696,18.806563637145867,0
417.76220660843603,51.40746796931045,0.00016716810176948407,0,7.662554730380342,84.8593755950993,92.35182517392666,125.76099689090881,8.612130203339397,0
393.2296282027925,51.54587548607081,8.144159845087973e-05,0,7.6764374708731005,90.25320531834207,85.55724994151763,150.7402145396143,16.113616369155068,0
410.7295192152495,51.66977893970405,1.144589949805118e-05,0,7.666526754663811,118.63182923659589,77.74645972331719,102.3754004437392,16.17383257458865,0
423.68571305138914,51.58946468755688,8.380477164628516e-05,0,7.659213951207246,-27.000788323712623,7.554136447257212,115.6591740173354,10.935289339832911,1
388.71020118526525,51.750455846581744,0.00011195342401839313,0,7.679003209714403,76.07387870736076,83.44061363409931,172.22372024629433,22.308478641619978,0
410.21560630238764,51.667350094213134,0.00012976970921502502,1,7.666817252170524,-105.02959883288969,74.1875713074035,96.5727430804584,15.402510001177589,0
411.11859353098106,51.57323148957112,0.00013883769748989318,0,7.666306846135895,88.08192483411747,100.0,198.3954359905524,19.445008356147426,0
417.3818744613277,51.582133062887095,0.00010379663150193441,0,7.662769382054919,65.61725591500841,92.90404447529298,125.05922742717917,21.00650384941789,0
393.156591469463,51.594321016739514,8.706629153161159e-05,0,7.676478914355037,122.37587806179842,82.69923501551811,130.67186077810433,14.36828509714087,0
392.1545206429887,51.515404260323905,0.0001342832234327019,0,7.6770475906014735,66.86549843090671,87.05643922660667,133.10687842113464,22.09111386500564,0
414.2632987874028,51.69392141356495,3.384315478806043e-05,1,7.664530122939328,-132.38142645497217,51.391074081935656,195.50960886458515,24.518370782575868,0
411.56381607879825,51.674242881774155,5.1559988094526093e-05,1,7.6660552253053735,-105.84853420451148,59.434956421062836,248.87843893794062,23.934948949101507,0
411.00591420415054,51.645427076765245,6.364152382586221e-05,0,7.666370531623465,94.29243887949985,99.41540048834345,122.18321351229126,16.793002297436217,0
412.1573785139637,51.6242574689357,7.790882358362193e-05,1,7.665719807615529,-141.82255091562794,41.6481578678286,127.38695681052783,13.561823859310756,0
399.8397033410581,51.4981802220967,3.085468055311503e-05,1,7.672689470550609,-124.67326189266552,62.670604606306995,148.6125255356919,16.72159075383672,0
410.78704436593205,51.65041931991418,0.00014860768242627842,0,7.6664942397057985,69.22149518415313,95.83118144266253,132.8106462742638,-1.116942830490737,1
411.51686967958415,51.61291024726648,3.939371986592037e-05,1,7.666081756243162,-142.3874433838817,64.99771215259074,156.50837596540947,14.807774416646323,0
399.4277829836836,51.80022690949744,0.0,0,7.672922874481562,101.5092870761675,83.68163350602566,120.64542678731112,12.722652029799411,0
430.38929413373705,51.47067089020854,0.00014932751483574298,0,7.655438485841511,106.76381718621752,92.77151562483996,167.60724974675574,16.63734010336656,0
413.6859950509415,51.52767046121107,0.00012577710427245272,0,7.664856200502869,111.02515624373538,100.0,163.9413173111163,15.77041851550962,0
393.7043580335682,51.441335544288286,9.696774484611795e-05,0,7.6761681096707,88.6442853929291,96.64811561086609,126.40815139299563,16.770027817697212,0
415.87864330360594,51.578198020823294,0.00012341748285560737,1,7.663617951517568,-117.03600844953324,81.39840886739904,220.1818303409594,26.418041268723897,0
396.30381995727214,51.425910063200455,0.00010543175639280699,1,7.674693680282162,-124.03082468994117,57.000666943717846,122.00342946547033,11.866270064294024,0
417.4450152449094,51.71855016361686,0.00015818081423984225,0,7.662733745440998,59.91958136468575,95.7279621160505,189.32440694119174,14.677442019663626,0
421.9031469480889,51.70922373088702,6.158106805738458e-05,1,7.660218835223304,-142.8084631329128,74.17785443933866,119.06026218207705,4.524742001013145,1
398.1518121797795,51.58403680216094,0.00018675563637333335,0,7.673646005275118,68.72935765932715,77.98551366296113,152.70308155441813,19.214054874649992,0
419.5605135509319,51.49862782117697,0.00014738185182192984,0,7.661540047000531,72.73584281294417,81.60728676215327,160.94905972215557,19.258935691152804,0
412.95337112323796,51.44758974514408,6.967622623365352e-05,0,7.665270067251905,93.84211014080795,100.0,153.15705032836348,20.50019312997911,0
417.86472191993386,51.52961353853596,6.170216235868052e-05,0,7.662496875924352,59.847951889008655,85.99616701285629,161.77530592949526,18.819387320418063,0
430.7615157918474,51.66253713723408,0.00010732253256191164,1,7.655229013708027,-118.27876894267052,56.04252295130204,87.63567720920523,18.017762034636984,0
405.05534260796554,51.521294731001014,4.3816992635848384e-05,0,7.669736005588458,95.16334697019425,94.08921815518951,152.75696434640386,18.77722005129689,0
398.9551660277101,51.79085761760067,8.972687575805176e-05,0,7.673190696799129,79.20205567365448,88.64232883545165,170.50935905575955,17.85188340821937,0
397.32582684449375,51.74906954398982,0.00016729740452281177,1,7.674114224881068,-146.3356644645861,43.12347320523725,109.22109085762773,16.40764636154479,0
398.21027658041476,51.60008239434045,0.00010912464492290545,0,7.673612867282298,72.59210168091755,92.83531096303585,137.11856091106665,17.35061482145796,0
407.07477948703075,51.553813174479814,0.00020471537163148178,0,7.66859337275615,86.96100334349275,99.24875766150709,70.0,18.75953803750063,0
412.09382369779973,51.543080410025354,6.150359008322588e-05,1,7.6657557198618145,-127.85735425703848,48.321276742145365,129.60669796860685,23.52289301622431,0
411.3202895919602,51.759837676052605,0.00012261818589925607,0,7.666192853038904,128.16911596648157,98.63238996385402,130.15003955631735,16.698669167522798,0
417.9261989884323,51.534330466844274,7.338072692379193e-05,0,7.662462182005318,89.46029677129675,82.70247426496,161.0758355691693,12.158749836884239,0
408.15602270253487,51.69343689527334,8.964755594895838e-05,0,7.667981796243259,90.90473902310077,99.58499224718948,124.79852496970285,17.28647964093674,0
425.4424089258878,51.602179221306834,0.00012501493505751618,0,7.658224037787474,113.08295872215166,91.28015427861614,201.95926948852053,19.12641834155114,0
404.82411800114454,51.67135622139242,6.331679800171293e-05,0,7.669866869121227,95.15866458300755,91.2275277662638,106.80075020407718,17.0862098733038,0
440.6420299990754,51.517960270843126,5.689512485629962e-05,0,7.649674916228799,103.50545644686486,87.67473950793094,150.21626443806306,20.210685726469183,0
415.5080081731801,51.56670814044783,7.670590401798683e-05,1,7.66382721725891,-129.97755356134968,56.0451184214656,144.64126986363007,17.3335278562369,0
397.7141093230046,51.59758174802963,7.309939183606983e-05,1,7.6738941116677495,-133.0168047098978,64.86362379045278,184.48081051594124,21.56519907216785,0
395.14929002326664,51.53686333823295,4.951073207699727e-05,1,7.675348431253485,-126.43273879030029,31.552653305026716,146.38665417727816,20.198359027516346,0
413.7896689829182,51.72492241693745,0.00017223218139164132,1,7.664797639452729,-122.63836901714771,56.46400514406048,118.77348610456019,22.744937668346235,0
405.3184465760898,51.523569187033395,8.480862950226986e-05,0,7.669587107807057,115.09417055970735,79.49937929274361,78.04133770477138,19.60010449831831,0
416.5680059291051,51.54229678583898,0.00014150669878992928,0,7.663228773395662,99.32670411378345,100.0,186.54208991142485,19.75417818532926,0
413.67885149488257,51.7358700023628,0.00013792239176841882,1,7.664860235647106,-108.40376550520965,50.943743970692616,97.58237856357184,20.236043770242844,0
407.1260530481175,51.71649272367955,0.00015124529221436723,0,7.6685643679227145,103.96777382333352,98.05035873304757,149.744190993925,20.037382040019775,0
397.8384753831791,51.75879787723257,3.320666742147446e-05,1,7.673823613873769,-126.5576870382182,56.43752513141536,118.21701137532426,19.231617748207473,0
389.8218333037696,51.409172683592246,8.252560137615357e-05,1,7.678371882803818,-119.40982125742897,56.17030748788762,146.1360685356859,17.900032745774457,0
402.64182057519577,51.62007227490419,0.00013434166664534107,0,7.671102288947886,181.0617006258589,100.0,121.9671233721133,20.316475599046484,1
418.27678553188167,51.60902813246311,6.923229819252805e-05,0,7.662264341285595,82.87933514645945,82.22870370319428,112.08698914330503,16.104823111984956,0
410.56912492956246,51.54382671155542,0.00017439386398873882,0,7.666617416558505,94.60893840857052,93.4230165106236,133.12174180209357,17.022999007129027,0
393.05113465545617,51.63244593898572,3.859078355334575e-05,1,7.676538755257899,-129.0869627143328,33.210640631253696,133.1744169917458,22.88745248191714,0
410.07817111021416,51.56785582696492,0.00014102281735698782,1,7.6668949452111415,-85.65254174144002,63.775146241103485,146.10768724823143,14.737674889988133,0
412.62380855674604,51.61619922684029,7.767696023240498e-05,1,7.665456262379053,-136.71736393850892,70.85382285500235,197.74870899760631,16.63200722433615,0
